individuals
-0.023977818043003443
0.044292000380464464
0.04916284574245103
-0.020739631276470855
-0.05647956607410403
0.03704403812392384
0.049710704962149105
0.06848496135509584
-0.02911177365061078
-0.08284137987992078
-0.09380124046518358
0.01622418491699423
-0.025337589600462573
-0.008164228509078846
0.043919337843744514
-0.039528417303933104
-0.07566942403210133
-0.04711666173811104
-0.010253056825437886
-0.03921921654738733
-0.052894675477261135
-0.05637628533642339
0.022894598809390102
-0.06547645250504604
0.07984442039728358
0.031797559073787986
-0.05160533030842662
-0.07478204369593477
0.02799550788590452
0.047927877783126904
0.08106844068165883
0.008990769811605681
0.048254162078516544
-0.0018506598312906662
-0.008747247535914366
0.07412671921099889
0.005779760437959365
0.02870314423767003
-0.02913891673447361
0.05472934632280466
0.03971547954920465
0.019393611350480507
-0.05053281072362451
0.017663429913876268
0.03843317781837308
0.0010216693785935571
-0.07651026083355154
0.04253959428117858
0.07968168469187152
-0.05748571023387913
-0.039997270257791595
0.038581159496036216
-0.02730563672997917
0.059859021426440985
-0.10927335955432065
-0.10102125928708154
-0.06767706123425252
0.055699581965140035
-0.011121539178992636
0.06876440161964516
0.033909983700579176
0.04382143740057739
-0.042514692378407326
0.02853981276108391
-0.0016856555835146848
-0.025731970020592666
0.045594977499372746
0.060441307394133795
-0.0005948385580721139
-0.019531212104280667
-0.04097830370449744
0.06065729193099056
-0.03850932346988486
-0.04440932909404316
0.018849731784591452
0.02756653115863046
-0.025831999416505574
-0.009999832928060602
0.04164239859969402
-0.047343931320263426
0.09474573849490768
-0.03621340826006304
-0.06335878232275079
0.0941811567805944
0.057236536312733226
-0.01975449730798481
-0.08877410394780036
0.026506754110785662
-0.007970356731471727
0.10248096556863306
-0.05923797613093277
-0.03663345835601171
-0.07164688708270604
-0.05777132571103638
-0.03864699291140154
-0.03405227602050518
0.0291797104748192
-0.05880552768717134
-0.06101582447703283
0.015945593142141404
0.023442203463475274
0.10357917008072869
0.03947332853063102
0.02105866101669569
0.027907600479192968
0.10747904871770551
0.004775174022144016
-0.02568752458694057
0.04996828656778052
-0.06006180666518456
0.03351055865884295
0.07600413607777987
0.060201164330173064
0.042038587847778475
-0.040943007717868456
0.015197934586983463
0.021430710508279133
0.10042387154127753
0.003470243082214941
